Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
2017,14,1235,73,1291,55,H,0,30,67,4,16,9,14,11,39,14,11,5,3,17,17,64,8,20,13,16,10,28,8,13,2,2,15
2017,14,1248,61,1389,57,A,0,21,45,3,15,16,24,1,32,13,15,6,3,16,21,57,6,23,9,15,6,26,9,11,5,2,21
2017,14,1257,91,1456,58,H,0,33,72,10,28,15,25,17,32,21,9,10,11,23,19,61,6,29,14,27,14,28,11,16,2,3,21
2017,14,1262,87,1447,76,H,0,23,45,9,18,32,36,5,18,16,19,6,2,27,22,61,7,26,25,37,25,20,11,21,10,2,31
2017,14,1266,81,1224,49,H,0,29,57,9,21,14,18,8,31,22,12,8,3,22,17,56,4,15,11,21,12,22,10,18,6,1,19
2017,14,1272,94,1410,75,H,0,33,69,7,25,21,35,14,36,22,18,7,3,22,25,66,7,26,18,28,11,26,12,21,11,5,28
2017,14,1278,84,1426,67,H,0,25,60,4,23,30,40,15,32,14,8,7,6,19,22,56,10,26,13,22,7,25,12,15,3,3,30
2017,14,1279,90,1269,88,H,0,26,64,5,15,33,46,18,28,6,17,5,4,28,26,64,13,33,23,36,14,25,17,18,10,5,29
2017,14,1286,84,1418,83,H,0,25,54,9,26,25,33,8,34,13,21,4,4,36,21,58,7,21,34,54,15,25,9,14,6,1,28
2017,14,1305,79,1258,64,H,0,27,48,6,17,19,25,6,28,19,16,5,5,17,27,64,5,18,5,11,11,17,13,12,9,0,22
2017,14,1306,57,1396,52,A,0,20,57,10,30,7,8,5,35,13,9,4,2,12,20,66,6,27,6,9,12,33,11,7,4,6,14
2017,14,1307,95,1223,79,H,0,28,45,4,12,35,42,4,29,19,13,8,1,16,27,63,13,30,12,19,10,15,15,12,7,0,31
2017,14,1318,64,1163,61,A,0,24,66,9,28,7,9,17,30,11,15,5,2,14,25,64,5,21,6,13,13,25,10,11,7,12,12
2017,14,1321,86,1186,72,H,0,29,60,5,13,23,26,11,20,17,5,6,6,16,27,55,7,18,11,13,9,22,13,14,3,3,23
2017,14,1324,77,1444,60,H,0,28,65,8,23,13,16,8,26,14,11,10,2,20,22,62,3,15,13,18,11,29,5,16,3,1,16
2017,14,1325,96,1358,75,H,0,31,59,15,27,19,28,9,30,18,14,5,4,23,26,67,9,24,14,17,12,24,8,13,6,3,26
2017,14,1326,69,1300,63,H,0,26,56,6,21,11,23,10,22,14,13,4,1,16,25,51,6,19,7,9,5,27,10,20,4,3,27
2017,14,1329,102,1146,90,H,0,34,61,10,29,24,32,11,26,20,17,7,5,30,28,60,6,10,28,39,11,21,12,15,7,2,27
2017,14,1330,64,1350,61,A,0,22,50,7,14,13,20,14,26,13,13,4,3,22,23,52,5,15,10,16,7,17,14,8,6,3,17
2017,14,1334,76,1453,58,H,0,25,71,7,27,19,28,24,37,10,17,3,0,23,17,56,5,22,19,31,8,30,11,14,5,4,24
2017,14,1338,99,1205,80,H,0,35,65,13,26,16,25,14,36,29,19,6,5,19,31,73,4,15,14,18,9,21,13,9,8,1,22
2017,14,1341,84,1201,78,A,0,25,54,8,20,26,31,6,23,15,13,8,5,23,29,62,7,20,13,22,16,27,15,18,9,3,26
2017,14,1344,80,1436,58,H,0,27,55,9,23,17,20,7,26,16,12,9,5,12,24,57,5,20,5,8,9,21,8,17,4,1,18
2017,14,1348,107,1265,65,H,0,35,62,12,21,25,31,15,28,21,10,6,4,18,22,55,4,22,17,19,6,15,7,16,3,1,22
2017,14,1359,83,1360,65,A,0,30,64,10,25,13,17,13,30,17,8,4,0,19,21,51,9,29,14,22,5,24,11,13,7,2,17
2017,14,1385,77,1127,61,H,0,28,63,11,26,10,19,11,30,16,16,11,6,21,22,59,10,29,7,11,10,29,14,21,5,2,19
2017,14,1386,85,1162,65,H,0,32,58,7,23,14,21,9,26,16,8,7,5,15,22,54,9,25,12,16,8,22,13,15,3,0,22
2017,14,1387,88,1381,76,H,0,25,54,7,20,31,45,12,28,14,13,5,6,30,19,64,5,24,33,46,21,24,9,13,2,4,34
2017,14,1391,82,1198,67,H,0,31,56,15,29,5,8,2,19,20,10,8,3,16,28,54,5,12,6,12,8,24,9,18,4,1,14
2017,14,1395,98,1106,62,H,0,37,62,10,22,14,20,13,22,29,17,12,3,23,22,50,5,16,13,25,11,14,9,22,6,5,23
2017,14,1400,80,1419,59,H,0,30,60,7,22,13,21,9,32,13,5,5,5,11,21,69,8,34,9,11,17,26,11,9,3,1,16
2017,14,1401,76,1110,53,H,0,30,56,6,14,10,13,9,26,17,14,5,6,15,21,60,7,25,4,7,14,19,12,16,5,1,15
2017,14,1402,86,1188,58,N,0,35,61,8,16,8,15,8,30,24,9,7,5,23,17,48,4,12,20,29,6,18,4,12,4,4,14
2017,14,1407,70,1183,67,H,0,21,53,3,14,25,36,13,29,10,17,10,3,18,22,59,6,22,17,19,9,25,13,13,6,3,23
2017,14,1408,93,1368,76,H,0,29,63,5,20,30,35,17,21,10,13,8,4,32,22,46,7,15,25,38,10,19,12,18,7,1,26
2017,14,1414,73,1355,58,H,0,28,61,7,21,10,11,9,34,15,12,7,5,22,17,59,5,30,19,25,13,24,7,12,5,0,14
2017,14,1416,80,1311,56,H,0,29,64,9,24,13,18,17,42,17,16,3,7,13,21,74,7,31,7,10,14,22,10,9,8,5,20
2017,14,1422,61,1342,42,H,0,22,67,10,30,7,14,26,21,15,14,15,1,15,13,39,5,16,11,14,7,21,6,23,9,3,12
2017,14,1423,78,1184,69,A,1,35,76,3,20,5,10,16,27,15,8,7,5,27,20,53,5,15,24,31,9,28,11,15,2,1,14
2017,14,1429,93,1312,84,H,0,30,52,10,23,23,31,4,30,22,13,5,5,21,28,63,11,33,17,23,7,21,12,12,8,1,26
2017,14,1434,78,1164,58,H,0,28,62,5,24,17,21,10,31,12,13,3,4,19,17,57,3,20,21,26,10,27,9,15,2,1,20
2017,14,1437,79,1345,76,A,0,27,56,7,17,18,22,7,23,12,11,7,3,21,28,57,8,22,12,19,9,24,26,15,2,1,21
2017,14,1452,107,1290,66,H,0,41,83,9,25,16,22,18,31,29,10,16,6,23,22,54,5,13,17,27,9,27,13,26,5,4,18
2017,14,1461,73,1285,72,A,0,21,53,9,28,22,27,9,23,12,12,3,4,23,26,53,4,14,16,23,7,26,15,11,6,7,27
2017,14,1462,86,1138,53,H,0,26,53,6,11,28,38,8,32,16,9,5,5,21,15,49,10,27,13,21,8,25,8,21,2,4,38
2017,15,1112,78,1167,66,H,0,22,45,7,14,27,35,8,24,10,13,4,4,18,25,58,9,25,7,11,10,18,11,15,7,0,27
2017,15,1124,66,1332,49,H,0,25,55,6,12,10,15,14,27,18,11,5,9,14,19,58,3,21,8,11,12,18,11,10,5,8,16
2017,15,1130,73,1271,57,H,0,30,66,7,23,6,13,17,32,22,16,6,3,14,22,61,5,22,8,14,11,22,11,14,7,4,12
2017,15,1156,67,1145,64,H,0,28,60,7,20,4,5,15,20,10,10,3,4,17,23,54,8,19,10,14,13,16,17,12,1,0,15
2017,15,1166,79,1458,67,H,0,28,56,8,16,15,22,6,21,15,7,8,1,13,26,63,11,39,4,5,16,26,15,16,4,1,22
2017,15,1173,77,1104,72,A,0,24,44,9,18,20,33,5,23,11,11,5,1,23,23,59,6,23,20,30,18,22,11,11,4,3,25
2017,15,1193,79,1171,62,A,0,31,57,5,20,12,20,7,32,12,16,7,3,19,21,62,5,27,15,19,11,24,9,16,9,1,19
2017,15,1199,99,1233,78,H,0,34,59,4,17,27,40,13,32,10,20,7,4,21,25,67,9,31,19,24,12,19,12,14,10,3,27
2017,15,1203,77,1373,75,H,0,27,61,5,19,18,23,16,30,11,12,3,3,15,30,67,7,20,8,13,9,20,12,6,6,5,20
2017,15,1216,82,1310,78,H,1,24,53,8,25,26,32,6,33,15,14,6,4,22,26,69,11,33,15,25,14,27,17,11,6,4,28
2017,15,1232,80,1123,74,A,1,28,59,6,21,18,25,6,32,13,15,8,5,22,27,71,4,17,16,23,16,30,10,15,4,2,20
2017,15,1242,77,1181,75,N,0,33,65,2,17,9,19,14,24,13,14,6,4,26,23,47,8,19,21,30,6,23,12,16,3,5,22
2017,15,1243,81,1303,68,H,0,32,63,7,24,10,19,10,27,21,14,8,4,20,22,55,5,17,19,26,8,26,12,15,8,3,19
2017,15,1246,69,1277,48,N,0,23,60,7,21,16,20,9,31,17,14,8,8,16,20,61,5,26,3,9,13,31,9,20,0,4,20
2017,15,1247,74,1174,68,H,0,26,59,9,28,13,18,6,29,19,11,6,1,17,27,63,4,17,10,15,8,30,12,11,7,2,16
2017,15,1261,78,1379,61,H,0,30,56,9,16,9,19,6,33,16,13,5,4,17,24,61,4,24,9,15,8,25,11,14,1,2,18
2017,15,1268,76,1207,75,A,0,26,58,7,27,17,22,9,25,11,15,6,7,32,16,50,6,15,37,42,11,24,7,15,6,4,24
2017,15,1282,68,1179,62,H,0,24,51,11,27,9,13,6,20,11,19,9,1,22,23,51,3,15,13,24,12,21,8,23,12,1,21
2017,15,1292,87,1293,81,H,0,32,65,6,18,17,23,14,26,12,9,3,3,18,27,63,11,33,16,19,11,23,16,11,5,2,19
2017,15,1314,93,1253,67,H,0,32,60,5,15,24,35,14,31,20,13,5,0,18,24,66,6,26,13,19,12,21,13,14,6,1,28
2017,15,1336,85,1213,76,H,0,32,69,8,19,13,16,13,25,20,11,9,6,20,26,67,7,23,17,21,18,26,12,16,4,3,16
2017,15,1337,69,1451,68,H,0,29,65,1,7,10,15,12,26,12,12,8,1,16,28,52,7,17,5,10,2,27,15,18,6,4,19
2017,15,1339,79,1363,66,A,0,30,60,7,18,12,13,5,33,15,16,8,6,13,25,69,9,24,7,12,14,25,19,16,4,7,15
2017,15,1357,90,1220,86,H,0,33,67,7,21,17,19,13,24,14,14,6,5,21,29,57,11,18,17,24,8,21,13,15,7,1,19
2017,15,1372,66,1255,60,H,0,19,49,7,15,21,27,12,25,10,23,5,2,16,23,49,7,21,7,9,2,23,11,22,10,3,25
2017,15,1376,70,1284,69,H,1,23,68,7,23,17,25,16,30,15,20,7,5,22,20,65,6,28,23,27,15,26,10,18,15,4,24
2017,15,1390,96,1169,69,H,0,35,70,9,16,17,29,14,26,18,11,7,3,19,23,59,3,10,20,28,12,23,8,20,6,2,20
2017,15,1393,90,1221,46,H,0,33,57,13,25,11,13,15,24,22,9,9,6,11,17,55,9,32,3,8,16,11,10,13,6,1,16
2017,15,1397,103,1111,94,H,0,35,63,8,19,25,34,10,23,26,12,7,5,29,30,65,10,26,24,37,17,22,14,18,4,1,27
2017,15,1403,70,1317,43,H,0,28,65,6,20,8,16,10,38,17,7,9,6,15,17,57,4,24,5,12,6,31,7,15,2,2,21
2017,15,1405,103,1464,98,H,1,32,71,6,21,33,45,12,37,16,11,4,5,18,41,85,7,21,9,17,12,35,12,12,4,5,33
2017,15,1406,78,1288,72,A,0,25,59,8,25,20,37,17,26,16,12,6,4,17,22,55,6,16,22,27,9,26,10,14,7,8,24
2017,15,1433,64,1251,59,A,0,22,47,5,15,15,23,7,28,12,19,7,2,24,17,44,7,20,18,25,3,23,9,16,10,3,22
2017,15,1435,80,1125,66,H,0,23,50,9,18,25,31,7,34,13,14,2,4,15,24,68,9,41,9,13,10,23,15,9,4,2,23
2017,15,1438,72,1383,32,H,0,31,52,0,10,10,16,7,36,18,10,4,5,15,11,48,5,26,5,7,3,17,4,13,4,1,17
2017,15,1439,99,1219,73,H,0,37,66,12,30,13,23,9,28,24,9,8,3,22,23,52,9,23,18,26,3,28,10,14,4,1,20
2017,15,1457,94,1264,81,A,0,24,57,10,26,36,42,14,22,20,13,3,7,34,23,57,7,25,28,43,17,22,7,16,6,6,34
2017,15,1460,89,1275,87,H,0,28,61,11,29,22,30,11,25,14,11,2,4,17,31,60,11,19,14,20,6,26,13,10,3,3,28
2017,16,1126,75,1244,72,H,0,23,58,7,17,22,30,9,24,13,8,6,2,21,29,58,3,15,11,17,10,29,15,16,4,4,25
2017,16,1127,72,1148,70,H,0,26,56,10,19,10,13,6,25,10,12,3,0,16,27,54,3,11,13,18,5,26,16,10,6,3,18
2017,16,1137,75,1352,62,H,0,28,61,4,22,15,20,11,23,17,14,8,7,17,24,57,5,13,9,12,10,25,12,19,6,3,15
2017,16,1139,70,1321,68,H,0,23,60,7,23,17,22,12,20,7,8,5,5,20,24,50,9,20,11,14,7,24,14,16,3,4,22
2017,16,1143,75,1414,65,H,1,19,52,7,22,30,42,13,27,8,10,7,2,18,24,54,7,21,10,15,4,23,10,11,3,5,28
2017,16,1157,89,1164,59,H,0,29,63,11,29,20,25,18,41,16,18,5,6,17,19,70,12,36,9,21,17,21,6,9,8,1,22
2017,16,1159,67,1165,63,A,0,27,64,7,19,6,12,12,25,10,14,5,5,21,21,51,3,13,18,27,8,28,6,14,10,2,16
2017,16,1182,89,1384,75,H,0,32,61,13,25,12,16,10,28,21,17,7,7,21,26,61,10,25,13,24,15,22,18,19,6,4,18
2017,16,1195,85,1426,72,H,0,28,50,8,20,21,28,9,28,12,13,2,2,18,28,62,9,28,7,16,10,17,14,7,5,1,22
2017,16,1227,86,1427,78,H,0,24,53,4,14,34,47,14,28,9,19,13,8,27,24,62,6,16,24,36,18,19,11,22,7,3,36
2017,16,1229,75,1236,57,H,0,29,62,11,26,6,10,13,24,18,13,9,2,16,20,50,8,24,9,13,9,22,10,17,7,1,14
2017,16,1231,100,1262,78,H,0,40,71,11,27,9,14,19,27,23,16,10,6,21,27,61,9,21,15,18,9,15,12,15,7,3,18
2017,16,1245,93,1290,63,H,0,33,74,12,30,15,20,24,30,22,13,9,5,20,20,52,7,12,16,23,5,22,12,15,3,4,20
2017,16,1249,63,1333,60,A,0,20,71,8,26,15,24,16,22,10,9,11,2,21,23,47,3,11,11,19,10,41,11,27,4,10,21
2017,16,1254,65,1259,61,H,0,21,50,4,17,19,25,12,26,9,13,2,4,29,16,51,3,17,26,33,13,19,4,10,3,1,25
2017,16,1256,87,1106,56,H,0,33,65,7,26,14,23,12,24,18,12,11,4,15,20,55,5,21,11,14,12,24,10,25,7,2,21
2017,16,1267,85,1287,77,H,0,24,53,7,18,30,36,7,29,8,16,3,7,11,34,75,6,24,3,6,13,25,14,14,8,1,27
2017,16,1272,68,1454,54,H,0,29,63,8,21,2,12,16,24,19,8,10,9,11,21,53,9,23,3,3,6,21,12,12,4,2,16
2017,16,1274,94,1316,56,A,0,37,68,7,20,13,16,15,31,14,10,9,2,19,21,61,7,24,7,13,13,18,9,14,2,5,17
2017,16,1278,80,1291,56,H,0,31,54,4,15,14,23,8,38,19,16,3,5,17,22,63,7,27,5,12,6,19,9,11,4,2,18
2017,16,1296,63,1225,49,H,0,17,43,4,14,25,35,8,29,7,17,6,1,24,18,57,4,26,9,22,16,25,7,17,4,0,31
2017,16,1300,67,1441,59,A,0,23,48,5,21,16,24,5,27,11,14,7,3,19,22,58,5,25,10,14,11,22,11,15,4,1,19
2017,16,1308,58,1359,48,H,0,23,59,3,15,9,16,13,25,13,12,6,5,15,17,51,3,14,11,17,12,28,4,19,7,1,21
2017,16,1323,92,1370,49,H,0,32,65,15,34,13,16,13,27,23,8,12,3,15,16,55,9,30,8,11,13,20,10,21,2,2,15
2017,16,1329,117,1309,72,H,0,38,71,11,25,30,38,15,32,22,10,12,6,24,26,60,5,14,15,23,8,21,14,23,5,7,26
2017,16,1348,79,1135,72,H,0,30,52,6,16,13,22,7,24,16,14,7,10,25,24,62,5,15,19,26,16,22,9,13,8,3,18
2017,16,1351,84,1216,68,A,0,33,73,4,14,14,22,19,30,16,10,11,5,17,23,57,7,21,15,19,7,26,14,15,5,3,21
2017,16,1362,75,1364,63,A,0,28,59,8,31,11,12,9,32,15,13,4,3,20,21,65,7,30,14,23,19,22,14,11,5,2,15
2017,16,1368,84,1238,71,H,0,29,50,8,15,18,24,10,26,18,18,5,2,16,26,64,8,23,11,13,13,14,12,15,10,1,25
2017,16,1369,74,1442,71,A,0,25,56,4,10,20,27,9,28,12,15,9,3,19,25,55,7,18,14,22,6,24,12,16,7,4,20
2017,16,1388,110,1341,72,H,0,39,68,14,32,18,21,15,32,26,6,3,3,24,25,56,5,15,17,26,5,16,12,8,3,3,22
2017,16,1394,94,1410,72,A,0,33,61,4,11,24,36,13,24,15,16,14,5,29,20,49,9,20,23,37,12,21,13,26,9,3,30
2017,16,1411,71,1349,68,A,0,23,73,4,25,21,24,17,25,12,9,16,5,13,25,61,8,26,10,12,13,35,13,22,2,6,18
2017,16,1420,90,1175,68,H,0,33,61,10,21,14,18,13,29,16,12,7,4,13,24,68,6,29,14,20,19,17,11,11,5,2,15
2017,16,1424,74,1415,62,H,0,26,65,6,22,16,17,20,26,17,15,9,4,14,22,60,2,11,16,19,13,19,6,12,7,4,18
2017,16,1430,82,1226,73,H,0,27,62,11,28,17,23,4,41,13,11,5,3,20,28,71,5,18,12,27,12,33,10,10,6,1,22
2017,16,1436,76,1265,72,A,0,29,55,5,16,13,18,11,23,17,18,8,2,17,26,59,11,22,9,14,11,19,14,14,13,0,19
2017,16,1443,74,1240,67,H,0,26,54,9,18,13,16,8,28,12,11,4,3,10,27,65,8,22,5,6,11,23,11,8,6,2,17
2017,16,1455,80,1409,53,H,0,27,63,6,22,20,26,15,37,20,15,7,5,21,18,54,6,22,11,21,5,25,9,15,8,3,24
2017,17,1101,65,1306,57,A,0,22,46,5,15,16,29,3,31,8,14,8,2,21,21,60,5,24,10,17,13,29,6,18,3,0,25
2017,17,1103,72,1110,62,H,0,20,55,5,21,27,34,13,31,7,10,5,1,16,23,55,7,20,9,17,6,24,7,11,8,0,24
2017,17,1117,78,1207,72,A,0,28,51,6,12,16,28,10,26,12,18,3,2,29,23,56,3,20,23,32,12,18,14,11,5,3,25
2017,17,1120,85,1184,64,H,0,27,59,6,18,25,42,18,33,14,15,9,4,18,22,67,8,33,12,16,12,19,9,14,6,1,25
2017,17,1140,96,1164,59,H,0,34,65,9,27,19,23,12,51,20,22,8,5,23,21,81,5,29,12,24,19,20,6,11,11,2,21
2017,17,1150,76,1187,64,H,0,29,65,10,27,8,9,8,21,17,8,11,1,18,23,50,4,11,14,18,9,29,10,21,4,1,15
2017,17,1155,95,1172,78,N,0,30,58,9,22,26,32,9,23,16,8,9,4,19,27,68,11,40,13,16,20,22,19,16,3,2,25
2017,17,1158,60,1129,47,H,0,18,45,4,16,20,27,6,30,8,10,5,7,20,18,52,4,21,7,16,9,28,8,13,2,0,25
2017,17,1160,89,1419,70,H,0,27,67,7,21,28,35,18,31,14,12,8,3,15,26,63,10,22,8,15,9,28,12,15,6,3,30
2017,17,1163,65,1258,62,A,0,23,54,6,23,13,22,13,25,15,13,5,4,20,21,54,6,20,14,22,11,23,14,11,10,1,19
2017,17,1176,74,1363,69,A,0,28,50,4,14,14,19,5,31,18,21,6,2,21,25,62,7,20,12,16,9,17,14,13,10,2,19
2017,17,1189,74,1378,61,A,0,25,57,10,30,14,21,13,23,17,16,8,2,20,23,54,4,12,11,19,13,22,8,19,9,3,19
2017,17,1196,73,1382,66,N,0,23,56,8,17,19,29,16,25,10,17,7,6,15,24,63,9,27,9,14,15,21,8,17,8,8,23
2017,17,1203,61,1115,41,H,0,16,45,3,20,26,41,14,41,9,19,8,5,17,16,60,3,22,6,11,6,26,9,13,11,1,27
2017,17,1208,84,1202,78,H,0,28,53,5,18,23,29,8,24,10,10,3,2,19,27,54,10,21,14,20,6,17,14,12,4,0,24
2017,17,1212,59,1299,55,H,0,19,54,2,16,19,26,14,14,8,7,8,0,19,20,40,3,18,12,22,12,23,10,22,4,2,19
2017,17,1248,84,1312,83,H,1,29,69,11,33,15,17,8,32,18,15,6,2,25,25,62,10,25,23,35,12,33,14,18,4,2,24
2017,17,1257,88,1253,56,H,0,34,76,7,20,13,18,21,30,20,10,9,9,14,18,61,6,18,14,17,14,23,6,19,8,3,20
2017,17,1269,70,1396,67,H,0,27,55,7,22,9,17,10,33,17,18,7,6,17,26,68,8,26,7,16,13,21,18,11,8,4,16
2017,17,1276,79,1266,61,N,0,27,53,9,23,16,20,6,29,15,17,3,5,17,22,54,4,15,13,18,6,21,12,15,9,4,19
2017,17,1320,82,1113,63,N,0,29,57,13,30,11,13,7,25,12,10,8,1,16,22,53,8,22,11,15,7,22,9,14,4,4,14
2017,17,1326,72,1344,67,H,0,27,54,4,12,14,20,6,37,14,11,2,7,17,23,65,10,26,11,17,9,24,18,3,3,3,20
2017,17,1328,89,1408,70,N,0,32,62,8,17,17,28,12,34,21,14,7,1,19,25,60,11,22,9,17,6,25,16,15,5,9,25
2017,17,1332,76,1434,54,H,0,27,56,7,21,15,19,15,25,16,12,2,6,15,18,56,4,21,14,14,12,15,5,11,6,3,22
2017,17,1353,66,1177,59,A,0,20,51,3,12,23,29,18,28,6,15,5,4,21,21,54,8,24,9,17,10,17,11,11,6,2,23
2017,17,1358,91,1380,83,H,0,32,71,4,15,23,30,17,24,9,16,8,3,23,29,61,4,13,21,29,12,25,9,22,9,2,30
2017,17,1371,91,1234,83,A,0,33,65,8,17,17,31,9,29,11,12,10,2,24,28,61,8,21,19,32,12,34,16,17,9,3,24
2017,17,1374,76,1338,67,N,0,30,63,6,18,10,13,14,23,12,7,5,5,19,23,52,6,19,15,22,9,21,10,13,1,3,20
2017,17,1387,74,1183,69,H,0,28,57,8,16,10,16,7,30,19,14,8,5,13,26,68,10,27,7,8,12,25,17,12,9,2,17
2017,17,1390,67,1451,49,H,0,26,55,4,14,11,14,11,32,16,17,5,3,22,15,50,3,20,16,22,7,18,7,15,5,2,17
2017,17,1399,95,1105,61,H,0,37,63,10,21,11,21,10,26,26,5,11,3,20,20,53,7,19,14,18,10,21,10,16,1,4,20
2017,17,1400,85,1186,52,H,0,28,62,11,29,18,25,12,32,17,11,6,6,13,22,61,3,21,5,6,8,23,6,16,3,3,23
2017,17,1412,74,1407,51,H,0,26,53,8,16,14,16,6,41,23,18,3,10,13,19,71,7,33,6,10,13,22,11,9,6,5,14
2017,17,1416,86,1280,61,N,0,32,64,5,15,17,26,14,35,18,10,4,3,16,20,62,6,24,15,20,11,24,10,10,8,5,21
2017,17,1417,88,1360,68,H,0,32,61,5,22,19,22,7,36,21,8,4,9,10,25,75,10,31,8,9,14,24,14,7,2,1,20
2017,17,1421,73,1367,57,A,0,27,56,9,23,10,14,12,19,15,7,8,1,16,21,48,8,25,7,16,13,18,13,16,1,2,13
2017,17,1437,76,1444,65,N,0,24,47,9,23,19,24,4,18,12,12,12,3,17,25,50,3,16,12,14,8,22,14,18,6,1,22
2017,17,1448,103,1431,81,N,0,35,59,13,21,20,25,11,22,22,16,8,3,21,31,58,5,14,14,19,8,16,18,18,5,7,23
2017,17,1449,104,1168,88,H,0,33,54,9,20,29,38,9,27,14,17,6,6,27,27,53,9,19,25,35,2,17,14,11,9,3,27
2017,17,1458,69,1152,51,H,0,26,58,5,19,12,19,16,30,18,13,5,2,12,18,51,8,22,7,10,3,17,5,13,8,3,19
2017,17,1462,83,1281,82,N,1,28,70,2,22,25,38,19,33,14,14,8,9,24,27,65,8,26,20,27,9,30,13,14,5,4,28
2017,17,1463,89,1250,81,H,1,34,73,7,18,14,17,12,24,21,10,6,9,21,29,62,7,18,16,23,9,29,19,13,4,4,19
2017,18,1104,77,1123,59,H,0,26,61,12,23,13,22,13,23,12,11,14,5,12,23,54,4,17,9,12,10,26,5,21,7,4,14
2017,18,1112,95,1357,65,H,0,35,72,3,19,22,26,15,31,15,7,10,4,18,25,66,6,22,9,13,11,24,13,17,3,3,20
2017,18,1113,80,1408,71,N,0,24,55,12,29,20,27,9,22,11,10,8,2,15,24,57,10,28,13,18,13,27,16,18,4,2,23
2017,18,1116,71,1426,67,H,0,21,53,5,15,24,32,14,21,10,14,11,6,18,23,59,12,29,9,12,14,20,12,18,6,3,25
2017,18,1122,77,1297,69,N,0,25,52,9,18,18,26,5,28,9,12,3,2,19,28,70,3,21,10,18,18,26,15,15,8,3,22
2017,18,1124,81,1195,72,H,0,25,48,4,17,27,31,7,22,15,12,7,6,14,26,55,10,19,10,11,6,14,17,12,1,4,25
2017,18,1131,65,1318,63,H,0,20,47,6,18,19,26,8,24,8,16,9,5,23,19,48,8,23,17,27,9,22,11,15,6,4,18
2017,18,1133,84,1369,78,H,0,26,48,7,15,25,38,9,34,13,15,3,5,21,30,61,5,14,13,22,3,20,13,5,5,1,29
2017,18,1145,78,1182,77,A,0,27,54,13,26,11,12,5,23,24,17,3,2,25,26,54,4,17,21,32,10,23,11,13,3,3,14
2017,18,1154,116,1391,112,A,0,39,81,18,41,20,29,12,30,24,9,6,3,26,39,74,9,22,25,34,9,36,23,13,6,2,27
2017,18,1166,103,1450,77,N,0,40,70,15,28,8,13,10,29,25,17,5,2,16,30,64,3,9,14,19,7,25,12,16,6,1,14
2017,18,1172,70,1281,55,N,0,24,54,10,30,12,16,6,30,14,16,6,5,19,22,61,3,16,8,12,11,26,14,15,6,2,15
2017,18,1174,68,1275,66,A,0,22,53,7,24,17,24,12,25,10,13,10,1,19,22,50,7,20,15,22,7,24,10,14,10,6,21
2017,18,1180,87,1216,73,H,0,30,63,4,18,23,36,9,32,15,14,5,5,19,22,58,8,23,21,25,6,30,8,15,6,0,27
2017,18,1185,76,1205,68,N,0,24,63,8,17,20,31,16,21,11,12,11,4,24,21,46,9,16,17,26,9,27,12,24,6,6,27
2017,18,1199,100,1457,86,H,0,35,72,8,20,22,29,13,30,18,7,7,3,26,28,64,7,23,23,33,11,24,17,13,1,2,25
2017,18,1200,68,1192,55,H,0,19,52,8,28,22,26,10,26,11,13,11,0,21,18,46,3,16,16,23,7,26,10,18,7,0,19
2017,18,1211,109,1136,70,H,0,34,61,7,19,34,45,14,25,14,11,11,6,18,26,61,7,15,11,19,14,20,12,23,6,0,34
2017,18,1219,63,1422,57,H,0,23,49,7,16,10,15,5,26,13,11,11,8,14,22,61,10,28,3,6,15,25,8,15,5,2,18
2017,18,1225,65,1114,57,A,0,21,49,6,15,17,24,7,32,15,13,1,3,21,19,61,5,25,14,22,16,27,11,10,2,5,17
2017,18,1228,89,1178,69,H,0,27,52,8,19,27,38,6,33,10,15,6,1,21,24,56,5,21,16,23,4,25,8,15,2,4,29
2017,18,1237,77,1224,55,H,0,25,53,12,30,15,30,8,25,19,7,7,0,29,16,45,0,9,23,34,11,29,4,14,1,4,25
2017,18,1239,79,1464,54,N,0,31,61,8,20,9,11,10,30,14,16,5,2,18,19,55,4,23,12,18,10,20,7,15,7,3,15
2017,18,1242,86,1373,65,H,0,33,58,3,12,17,26,12,30,19,12,4,10,14,25,68,8,21,7,9,13,15,11,11,6,6,19
2017,18,1261,78,1316,70,H,0,29,62,7,19,13,23,11,23,15,14,8,3,24,25,57,7,24,13,28,14,30,15,20,4,5,22
2017,18,1264,80,1220,68,H,0,29,54,5,13,17,17,9,26,17,16,8,2,26,20,52,5,17,23,29,9,16,12,15,4,1,13
2017,18,1276,76,1374,54,N,0,27,51,13,31,9,11,2,22,16,4,6,4,12,22,59,6,16,4,10,18,23,9,12,3,0,13
2017,18,1277,100,1290,53,H,0,39,59,16,28,6,10,12,34,33,14,6,4,15,22,67,5,16,4,7,12,10,13,6,8,3,15
2017,18,1278,92,1385,86,H,0,31,71,7,17,23,29,10,31,18,6,4,11,19,29,79,11,27,17,24,21,33,9,11,4,6,24
2017,18,1279,95,1331,88,N,1,32,69,12,26,19,27,15,25,18,16,10,3,15,31,65,11,19,15,16,9,24,19,17,7,1,19
