"Season","Rank","Team","Conf","W-L","AdjEM","AdjO","AdjD","AdjT","Luck","schedule_AdjEM","schedule_OppO","schedule_OppD","conf_AdjEM","TeamID","alternative_spelling","match_rating"
2002,"209","centenary","ind","10-13",-4.4,101.4,105.8,65.6,-0.031,-3.27,101.6,104.9,-0.16,1147,"centenary",1
2002,"210","montana","BSky","14-15",-4.51,102.4,106.9,68.5,0.053,-1.95,103.4,105.4,0.44,1285,"montana",1
2002,"211","santa clara","WCC","12-15",-4.55,101.1,105.6,66.3,0.069,-0.04,103.5,103.6,-0.22,1365,"santa clara",1
2002,"212","bradley","MVC","9-20",-4.59,95.3,99.9,63.3,-0.046,0.99,104.8,103.9,0.92,1133,"bradley",1
2002,"213","texas a&m","B12","8-22",-4.73,97.4,102.2,68.2,0.011,7.73,108.5,100.8,-0.61,1401,"texas a&m",1
2002,"214","fordham","A10","8-20",-4.78,99.3,104.1,74.7,0.022,4.74,105.9,101.1,4.37,1200,"fordham",1
2002,"215","southern utah","MCon","9-16",-4.82,100.4,105.2,63.5,-0.037,-0.29,103.7,104,3.18,1381,"southern utah",1
2002,"216","washington st.","P10","6-21",-4.94,104.3,109.3,69.8,-0.088,9.36,108.9,99.5,-7.28,1450,"washington st.",1
2002,"217","belmont","ASun","11-17",-5,108.8,113.8,65.2,-0.025,-2.66,102.8,105.4,8.7,1125,"belmont",1
2002,"218","iona","MAAC","13-17",-5.07,98.5,103.6,70.9,-0.018,-3.9,100.7,104.6,-1.38,1233,"iona",1
2002,"219","winthrop","BSth","17-12",-5.31,97.3,102.6,65.9,0.038,-10.73,97.2,107.9,-0.98,1457,"winthrop",1
2002,"220","northern arizona","BSky","12-14",-5.36,96.3,101.7,67.3,0.026,-3.68,102.6,106.3,-0.77,1319,"northern arizona",1
2002,"221","hofstra","CAA","12-20",-5.44,94.8,100.3,70.8,0.027,-0.06,102.3,102.4,2.51,1220,"hofstra",1
2002,"222","william & mary","CAA","9-19",-5.62,96.6,102.2,65.4,-0.029,0.44,103.9,103.4,4.55,1456,"william & mary",1
2002,"223","colgate","Pat","15-11",-5.62,101.8,107.4,66.9,0.043,-8.56,98.3,106.9,-6.21,1159,"colgate",1
2002,"224","howard","MEAC","18-13",-5.68,101.8,107.5,70,0.03,-10.16,97.5,107.7,-3.21,1224,"howard",1
2002,"225","duquesne","A10","9-19",-5.85,99.3,105.1,66.5,0.001,4.83,106.7,101.8,2.78,1182,"duquesne",1
2002,"226","saint mary's","WCC","8-20",-5.85,91.3,97.1,65.2,-0.043,1.09,104.6,103.5,1.02,1388,"saint mary's",1
2002,"227","akron","MAC","9-21",-5.94,105.2,111.2,65.6,-0.026,1.27,105.4,104.2,-1.37,1103,"akron",1
2002,"228","indiana st.","MVC","6-22",-6.13,98.4,104.5,64.1,-0.042,2.2,105.8,103.6,5.52,1232,"indiana st.",1
2002,"229","appalachian st.","SC","8-18",-6.25,102.1,108.3,72.6,-0.006,0.93,103.3,102.4,2.6,1111,"appalachian st.",1
2002,"230","southwest texas st.","Slnd","11-16",-6.26,100.2,106.5,70.5,-0.038,-4.56,100.2,104.8,4.68,1402,"texas st.",0.930480403172145
2002,"231","monmouth","NEC","18-12",-6.33,96.6,103,65.7,0.097,-8.73,99.6,108.3,6.88,1284,"monmouth",1
2002,"232","western carolina","SC","8-16",-6.37,100,106.4,71.6,-0.005,-1.52,102.4,104,-4.35,1441,"western carolina",1
2002,"233","eastern illinois","OVC","12-16",-6.39,102.2,108.6,70.6,0.056,-1.26,104.1,105.3,5.34,1183,"eastern illinois",1
2002,"234","fiu","SB","9-20",-6.56,96.4,103,64.4,-0.011,-0.59,103.2,103.8,-3.02,1198,"fiu",1
2002,"235","harvard","Ivy","14-12",-6.73,94.4,101.1,67.5,0.057,-7.11,99.4,106.5,-9.57,1217,"harvard",1
2002,"236","tennessee st.","OVC","9-17",-6.77,103.2,110,72.7,-0.034,-2.01,103.7,105.7,4.11,1398,"tennessee st.",1
2002,"237","rhode island","A10","8-20",-6.8,97.6,104.4,64.7,0.061,5.03,106.9,101.8,3.63,1348,"rhode island",1
2002,"238","lafayette","Pat","14-14",-6.83,102.7,109.6,70.3,0.009,-7.05,98.4,105.5,-3.06,1248,"lafayette",1
2002,"239","columbia","Ivy","10-16",-6.93,91.2,98.1,59.3,-0.035,-3.96,101.3,105.2,-2.57,1162,"columbia",1
2002,"240","northwestern st.","Slnd","12-18",-7.13,100.5,107.6,70.6,-0.006,-3.63,100.6,104.3,5.5,1322,"northwestern st.",1
2002,"241","vmi","SC","7-18",-7.23,99.3,106.5,77.7,0.015,2.14,103.9,101.8,8.63,1440,"vmi",1
2002,"242","delaware st.","MEAC","15-13",-7.34,99.6,106.9,62.8,0.01,-9.99,97.3,107.3,-2.5,1175,"delaware st.",1
2002,"243","umbc","NEC","20-9",-7.37,96.1,103.4,70.6,0.062,-12.91,96.4,109.3,-5.92,1420,"umbc",1
2002,"244","wofford","SC","7-18",-7.7,94.1,101.8,67.3,0.015,2.75,104.5,101.7,8.52,1459,"wofford",1
2002,"245","jacksonville st.","ASun","13-16",-7.92,101.5,109.4,66.2,-0.027,-7.24,99.7,107,-17.63,1240,"jacksonville st.",1
2002,"246","tennessee martin","OVC","11-14",-7.93,99.4,107.3,71.3,0.077,-2.88,102.9,105.8,2.49,1404,"tennessee-martin",0.973684210526316
2002,"247","lamar","Slnd","15-14",-8.02,98.4,106.4,69.6,0.063,-6.68,98.7,105.4,-4.35,1249,"lamar",1
2002,"248","texas a&m corpus chris","ind","10-15",-8.08,101.3,109.3,73.5,-0.009,-5,100,105,-0.84,1394,"texas a&m-corpus christi",0.95150257112482
2002,"249","portland st.","BSky","11-16",-8.1,104.6,112.7,69.1,0.083,-0.79,103.1,103.9,4.81,1340,"portland st.",1
2002,"250","ut arlington","Slnd","11-15",-8.37,102.2,110.6,72.1,0.007,-4.92,99.8,104.7,3.65,1426,"ut arlington",1
2002,"251","san jose st.","WAC","9-20",-8.43,98.7,107.1,63.2,0.05,2.4,104.1,101.7,-4.3,1363,"san jose st.",1
2002,"252","alcorn st.","SWAC","20-10",-8.71,100.1,108.8,73,0.097,-14.53,95.3,109.8,2.6,1108,"alcorn st.",1
2002,"253","uc riverside","BW","7-18",-8.86,99,107.9,67.3,-0.02,0.71,103.5,102.8,4.39,1415,"uc riverside",1
2002,"254","st. francis ny","NEC","18-11",-8.96,100.4,109.4,73.6,0.031,-13.23,96.4,109.7,-7.89,1383,"st francis ny",0.974679434480896
2002,"255","south alabama","SB","5-21",-9,96,105,66.8,-0.117,-0.08,102.3,102.4,0.65,1375,"south alabama",1
2002,"256","denver","SB","7-20",-9.06,99,108.1,66,-0.085,-1.06,102.3,103.3,-4.22,1176,"denver",1
2002,"257","canisius","MAAC","10-20",-9.09,96.5,105.6,66.2,-0.058,-4.75,99.9,104.6,-1.46,1145,"canisius",1
2002,"258","portland","WCC","6-24",-9.16,97.3,106.4,73.1,-0.027,0.26,103.5,103.2,-1.86,1339,"portland",1
2002,"259","quinnipiac","NEC","14-16",-9.27,100.8,110.1,74.5,-0.045,-11.13,97.1,108.3,-5.05,1346,"quinnipiac",1
2002,"260","western illinois","MCon","10-16",-9.31,102.5,111.8,68.7,0.015,-4.25,101.9,106.2,-8.54,1442,"western illinois",1
2002,"261","stephen f. austin","Slnd","12-15",-9.4,93.9,103.3,63.1,0.015,-6.55,99.4,105.9,-3.1,1372,"stephen f. austin",1
2002,"262","alabama a&m","SWAC","17-10",-9.53,92.2,101.7,79,0.002,-18.64,92.8,111.5,-15.03,1105,"alabama a&m",1
2002,"263","unc asheville","BSth","12-14",-9.7,98.9,108.6,68.5,0.051,-7.14,98.6,105.8,4.52,1421,"unc asheville",1
2002,"264","loyola marymount","WCC","8-20",-9.86,99.1,109,68.8,0.014,-0.21,103.7,103.9,-3.25,1258,"loyola marymount",1
2002,"265","evansville","MVC","7-21",-9.89,98,107.9,69.2,0.004,0.88,105.5,104.6,0.17,1191,"evansville",1
2002,"266","south carolina st.","MEAC","14-15",-10.49,96.2,106.7,68.1,0.109,-7,99.9,106.9,6.43,1354,"south carolina st.",1
2002,"267","idaho st.","BSky","8-17",-10.74,96.6,107.3,69,0.015,-4.08,101.7,105.8,-3.26,1226,"idaho st.",1
2002,"268","stetson","ASun","9-16",-11.01,98.1,109.1,72.3,0.055,-3.42,103.1,106.5,8.97,1391,"stetson",1
2002,"269","bucknell","Pat","13-16",-11.27,94.5,105.8,65.5,0.06,-7.64,97.8,105.4,-5.12,1137,"bucknell",1
2002,"270","navy","Pat","9-20",-11.52,94.1,105.6,70.8,-0.089,-6.3,100.2,106.4,-3.27,1298,"navy",1
2002,"271","north carolina a&t","MEAC","10-17",-11.86,92.8,104.7,70.4,0.024,-7.02,99.7,106.7,7,1299,"north carolina a&t",1
2002,"272","alabama st.","SWAC","18-12",-12.62,90.1,102.7,63.1,0.081,-14.95,95.8,110.8,-5.12,1106,"alabama st.",1
2002,"273","southeast missouri st.","OVC","4-22",-12.66,101.4,114,67.4,-0.117,-2.79,103.2,106,-0.89,1369,"southeast missouri state",0.972305585328247
2002,"274","hartford","AE","14-18",-12.84,91.9,104.7,65.5,0.05,-8.88,98.3,107.1,-2.44,1216,"hartford",1
2002,"275","towson","CAA","11-18",-12.9,90.4,103.3,66.7,0.113,-2.34,101.1,103.4,-5.99,1406,"towson",1
2002,"276","sacramento st.","BSky","7-19",-13.03,96.6,109.6,73.3,-0.076,-6.94,99.6,106.6,-10.2,1170,"sacramento st.",1
2002,"277","idaho","BW","8-19",-13.4,92.3,105.7,59.3,0.062,-1.26,102.6,103.8,-4.42,1225,"idaho",1
2002,"278","charleston southern","BSth","10-17",-13.46,90.7,104.2,67.3,0.016,-6.83,98.8,105.6,7.77,1149,"charleston southern",1
2002,"279","northeastern","AE","7-21",-13.5,98.1,111.6,72.3,-0.129,-9.17,97.2,106.4,-3.23,1318,"northeastern",1
2002,"280","florida a&m","MEAC","9-19",-13.5,93.8,107.3,69.4,-0.019,-6.8,98.8,105.6,11.52,1197,"florida a&m",1
2002,"281","elon","BSth","11-16",-13.55,91.1,104.7,72.1,0.048,-8.35,98,106.3,5.87,1189,"elon",1
2002,"282","mississippi valley st.","SWAC","11-16",-13.67,101.1,114.8,69.4,-0.041,-12.87,96.6,109.5,2.61,1290,"mississippi valley state",0.970647651181982
2002,"283","maine","AE","12-18",-13.91,94.2,108.1,63.1,0.007,-10.39,97.9,108.3,-7.2,1263,"maine",1
2002,"284","cal st. fullerton","BW","4-22",-14.32,94.8,109.1,65.6,-0.056,-0.45,103.1,103.5,-1.26,1168,"cal st. fullerton",1
2002,"285","bethune cookman","MEAC","12-17",-14.58,94.8,109.4,69.3,0.038,-10.27,97.1,107.3,-1.43,1126,"bethune-cookman",0.952380952380952
2002,"286","youngstown st.","Horz","4-23",-14.67,95.7,110.3,67.5,-0.003,0.89,104.7,103.8,-2.58,1464,"youngstown st.",1
2002,"287","new hampshire","AE","10-17",-14.87,96.9,111.8,70.5,0.017,-9.7,97.7,107.4,-0.1,1306,"new hampshire",1
2002,"288","norfolk st.","MEAC","10-19",-15.02,93.7,108.7,70.5,0.063,-6.29,99.4,105.7,8.68,1313,"norfolk st.",1
2002,"289","army","Pat","10-16",-15.11,95.4,110.5,68,0.047,-8.92,97.8,106.7,-8.66,1119,"army",1
2002,"290","robert morris","NEC","12-18",-15.17,99.3,114.5,65.8,0.026,-10.3,98.2,108.5,1.21,1352,"robert morris",1
2002,"291","ipfw","ind","3-21",-15.26,97,112.3,74.1,-0.033,-0.37,103.3,103.7,0.58,1236,"ipfw",1
2002,"292","binghamton","AE","9-19",-15.37,92.7,108.1,67.2,-0.059,-10.68,97.6,108.3,-6.96,1127,"binghamton",1
2002,"293","jackson st.","SWAC","9-19",-15.44,96.9,112.4,69.8,-0.05,-11.11,96.7,107.8,6.96,1238,"jackson st.",1
2002,"294","mercer","ASun","5-23",-15.61,96.2,111.8,68.5,-0.028,-1.29,104,105.2,9.82,1273,"mercer",1
2002,"295","eastern kentucky","OVC","4-20",-15.71,93.4,109.1,70.2,0.011,-2.46,104.1,106.6,2.94,1184,"eastern kentucky",1
2002,"296","maryland eastern shore","MEAC","11-18",-16.02,98.8,114.9,64.3,0.043,-8.5,98,106.5,2.1,1271,"maryland-eastern shore",0.978019293843651
2002,"297","birmingham southern","BSth","11-14",-16.2,94.4,110.6,62.4,0.029,-12.54,94.9,107.5,-8.19,1128,"birmingham southern",1
2002,"298","lehigh","Pat","4-23",-16.21,93.1,109.3,70.2,-0.113,-6.98,99.1,106.1,-5.15,1250,"lehigh",1
2002,"299","sacred heart","NEC","8-20",-16.6,96.3,112.9,71.7,-0.074,-10.98,97.9,108.9,-3.55,1357,"sacred heart",1
2002,"300","southeastern louisiana","Slnd","6-20",-16.65,89.3,105.9,60.5,-0.005,-6.09,99.2,105.3,-2.68,1368,"southeastern louisiana",1
2002,"301","campbell","ASun","7-19",-16.73,100.9,117.6,68.4,0.053,-4.25,102,106.3,-1.82,1144,"campbell",1
2002,"302","high point","BSth","9-19",-17.03,96.7,113.7,67.1,0.017,-9.04,97,106.1,1.06,1219,"high point",1
2002,"303","cornell","Ivy","4-22",-17.45,89.2,106.6,65.1,-0.03,-2.44,101.9,104.4,-0.98,1165,"cornell",1
2002,"304","dartmouth","Ivy","8-18",-17.66,100.2,117.8,62.5,0.037,-6.32,98.7,105,-9.51,1171,"dartmouth",1
2002,"305","st. francis pa","NEC","6-21",-17.99,89.4,107.3,65.3,-0.073,-9.16,99.6,108.8,5.01,1384,"st francis pa",0.974679434480896
2002,"306","coastal carolina","BSth","8-20",-18.19,95.9,114.1,72.2,0.029,-8.04,97.9,105.9,1.55,1157,"coastal carolina",1
2002,"307","eastern michigan","MAC","5-24",-18.22,97.1,115.3,67.7,0.016,0.02,104.7,104.7,-4.22,1185,"eastern michigan",1
2002,"308","saint peter's","MAAC","4-24",-18.57,93,111.6,71.2,0.008,-2.42,100.8,103.2,-0.28,1389,"saint peter's",1
2002,"309","grambling st.","SWAC","8-19",-18.91,97.3,116.2,74,0.006,-10.16,98.1,108.3,13.81,1212,"grambling st.",1
2002,"310","lipscomb","ind","4-21",-19.34,93.6,112.9,69.2,0.01,-5.02,101,106,-0.21,1252,"lipscomb",1
2002,"311","texas southern","SWAC","11-17",-19.56,94.6,114.1,67.8,0.079,-11.68,97.3,109,6.25,1411,"texas southern",1
2002,"312","stony brook","AE","6-22",-20.04,91.5,111.5,65.8,0.001,-7.78,98,105.8,-0.78,1392,"stony brook",1
2002,"313","loyola md","MAAC","5-23",-20.27,86.7,106.9,65.7,0.015,-5.57,99.5,105,-9.33,1259,"loyola md",1
2002,"314","albany","AE","8-20",-20.29,87,107.3,62.7,0.039,-9.58,98.2,107.8,-4.05,1107,"albany",1
2002,"315","coppin st.","MEAC","5-24",-21.03,88,109,64.3,-0.062,-8.41,98.6,107,-0.23,1164,"coppin st.",1
2002,"316","morgan st.","MEAC","3-25",-21.23,90,111.3,70.1,-0.019,-6.6,99.9,106.4,4.43,1288,"morgan st.",1
2002,"317","southern","SWAC","7-19",-21.56,93.9,115.5,72.5,-0.003,-12.68,96.6,109.3,2.68,1380,"southern",1
2002,"318","fairleigh dickinson","NEC","4-25",-22.73,93.5,116.3,70.4,-0.103,-11.34,97.1,108.4,-6.01,1192,"fairleigh dickinson",1
2002,"319","prairie view a&m","SWAC","9-19",-23.35,89.6,112.9,73.9,0.076,-11.27,97.6,108.9,4.98,1341,"prairie view a&m",1
2002,"320","chicago st.","MCon","1-26",-24.56,89.5,114.1,69.5,-0.027,0.41,104.2,103.7,-0.16,1152,"chicago st.",1
2002,"321","liu brooklyn","NEC","5-22",-24.88,97.5,122.3,74.4,0.004,-8.83,98.6,107.4,0.74,1254,"liu brooklyn",1
2002,"322","liberty","BSth","3-24",-25.14,85.6,110.7,72.7,0.01,-8.27,98.3,106.6,-1,1251,"liberty",1
2002,"323","nicholls st.","Slnd","1-25",-26.22,87.1,113.3,68.9,-0.07,-2.55,101.1,103.7,12.2,1311,"nicholls st.",1
2002,"324","arkansas pine bluff","SWAC","2-26",-28.85,82.2,111.1,75.5,-0.014,-7.85,100.3,108.1,12.23,1115,"arkansas-pine bluff",0.96922336919512
2002,"325","mount st. mary's","NEC","3-24",-29.36,85.1,114.5,67,0.019,-10.49,97.9,108.4,-2.13,1291,"mount st. mary's",1
2002,"326","morris brown","ind","4-23",-29.95,85.1,115.1,67.6,0.044,-2.92,101.5,104.4,0.32,1289,"morris brown",1
2002,"327","savannah st.","ind","2-24",-31.15,78.1,109.2,66.4,-0.021,-5.21,100.5,105.8,-0.64,1366,"savannah st.",1
2003,"1","kentucky","SEC","32-4",29.18,116.5,87.4,67.7,0.051,11.2,108.6,97.4,6.77,1246,"kentucky",1
2003,"2","kansas","B12","30-8",28.62,115,86.4,72.2,-0.017,11.84,108.7,96.8,6.08,1242,"kansas",1
2003,"3","pittsburgh","BE","28-5",28.61,114.8,86.2,64.7,-0.023,7.07,105.5,98.4,-8.24,1338,"pittsburgh",1
2003,"4","arizona","P10","28-4",26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,1112,"arizona",1
2003,"5","illinois","B10","25-7",24.47,113.2,88.7,67.8,-0.029,7.29,105.8,98.5,-4.18,1228,"illinois",1
2003,"6","duke","ACC","26-7",23.75,115,91.3,70.7,-0.03,8.85,107.1,98.3,0.64,1181,"duke",1
2003,"7","texas","B12","26-7",23.49,119.3,95.8,69.4,-0.009,10.36,107.1,96.8,2.16,1400,"texas",1
2003,"8","syracuse","BE","30-5",23.28,114.4,91.1,71,0.083,10.32,106.6,96.3,-3.63,1393,"syracuse",1
2003,"9","oklahoma","B12","27-7",23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,1328,"oklahoma",1
2003,"10","louisville","CUSA","25-7",22.75,115.8,93,72.5,-0.029,6.82,105.3,98.4,5.99,1257,"louisville",1
2003,"11","florida","SEC","25-8",22.14,116.5,94.4,65,0.008,8.3,106,97.7,-0.89,1196,"florida",1
2003,"12","wisconsin","B10","24-8",22.07,114.4,92.4,61.9,-0.024,6.46,106.1,99.6,-1.01,1458,"wisconsin",1
2003,"13","maryland","ACC","21-10",22,110.9,88.9,71.5,-0.078,8.23,106.6,98.4,-5.28,1268,"maryland",1
2003,"14","mississippi st.","SEC","21-10",21.53,107.4,85.8,64.8,-0.06,8.85,106.9,98,-2.62,1280,"mississippi st.",1
2003,"15","marquette","CUSA","27-6",21.3,120.5,99.2,65.7,0.07,7.94,106,98,-1.46,1266,"marquette",1
2003,"16","georgia","SEC","19-8",20.93,120.9,99.9,67.1,0.012,12.71,108.7,96,10.85,1208,"georgia",1
2003,"17","saint joseph's","A10","23-7",20.75,109,88.3,64.1,-0.049,4.61,105,100.4,5.8,1386,"saint joseph's",1
2003,"18","notre dame","BE","24-10",20.31,116.5,96.2,69.2,0.009,11,107.3,96.3,3.78,1323,"notre dame",1
2003,"19","michigan st.","B10","22-13",20.26,110.1,89.9,63.6,-0.05,10.11,107.3,97.2,3.19,1277,"michigan st.",1
2003,"20","xavier","A10","26-6",19.88,113.8,94,67.7,0.018,4.8,105,100.2,4.84,1462,"xavier",1
2003,"21","wake forest","ACC","25-6",19.87,114.5,94.6,67.7,0.073,7.83,105.9,98,-3.8,1448,"wake forest",1
2003,"22","connecticut","BE","23-10",19.54,111.6,92,71.2,0.005,8.75,107.3,98.6,-3.47,1163,"connecticut",1
2003,"23","lsu","SEC","21-11",18.15,111,92.8,67.5,-0.035,6.27,104.8,98.6,-8.36,1261,"lsu",1
2003,"24","byu","MWC","23-9",17.68,109.4,91.7,65.5,-0.031,5.49,107.4,101.9,5.2,1140,"byu",1
2003,"25","oklahoma st.","B12","22-10",17.67,105.9,88.2,66.7,0.003,9.08,106.3,97.2,-1.14,1329,"oklahoma st.",1
2003,"26","creighton","MVC","29-5",17.54,112.4,94.9,68.4,0.026,-0.19,102.5,102.7,-0.51,1166,"creighton",1
2003,"27","purdue","B10","19-11",17.42,107,89.6,69.3,-0.012,9.53,107.6,98,4.87,1345,"purdue",1
2003,"28","missouri","B12","22-11",17.32,111.5,94.2,66.9,0.043,11.14,107.1,96,2.97,1281,"missouri",1
2003,"29","memphis","CUSA","23-7",16.72,110.9,94.1,68.3,0.005,4.84,103.4,98.5,3.33,1272,"memphis",1
2003,"30","arizona st.","P10","20-12",16.49,113.9,97.4,66.9,-0.014,8.74,106.4,97.7,5.44,1113,"arizona st.",1
2003,"31","butler","Horz","27-6",16.09,115.4,99.3,58.6,0.073,4.1,104.5,100.4,1.83,1139,"butler",1
2003,"32","texas tech","B12","21-13",15.89,109.3,93.4,66.2,-0.027,8.92,106.9,97.9,-2.11,1403,"texas tech",1
2003,"33","gonzaga","WCC","24-9",15.58,113.2,97.7,66.9,-0.021,3.93,103.9,100,5.83,1211,"gonzaga",1
2003,"34","colorado","B12","20-12",15.27,109.1,93.8,69.9,0.001,9.02,106.9,97.9,0.22,1160,"colorado",1
2003,"35","georgetown","BE","19-15",14.91,107.1,92.2,70.7,-0.101,7.95,105.6,97.6,-10.72,1207,"georgetown",1
2003,"36","cincinnati","CUSA","17-12",14.69,105,90.3,66.4,-0.069,7.35,106.6,99.3,3.74,1153,"cincinnati",1
2003,"37","unc wilmington","CAA","24-7",14.62,109.5,94.9,64.1,-0.031,-2.47,99.3,101.7,-0.81,1423,"unc wilmington",1
2003,"38","alabama","SEC","17-12",14.6,110.3,95.7,65.3,-0.015,9.55,106.6,97.1,2.31,1104,"alabama",1
2003,"39","stanford","P10","24-9",14.57,109.8,95.2,65.6,0.066,7.26,106.2,98.9,3.76,1390,"stanford",1
2003,"40","dayton","A10","24-6",14.53,116.4,101.9,64.4,0.084,4.93,104.4,99.5,5.54,1173,"dayton",1
2003,"41","indiana","B10","21-13",14.48,113.4,98.9,63.7,0.05,10.49,107.3,96.8,9.29,1231,"indiana",1
2003,"42","oregon","P10","23-10",14.25,111.4,97.1,71.2,0.032,5.24,105,99.8,-4.41,1332,"oregon",1
2003,"43","georgia tech","ACC","16-15",14.23,109.1,94.8,69,-0.092,9.23,106.8,97.5,-1.56,1210,"georgia tech",1
2003,"44","utah","MWC","25-8",14.04,106.6,92.6,62.1,0.069,5.23,106.8,101.6,1.55,1428,"utah",1
2003,"45","providence","BE","18-14",13.85,108,94.1,67,-0.051,7.91,106.1,98.2,1.44,1344,"providence",1
2003,"46","auburn","SEC","22-12",13.63,107.7,94.1,66.6,0.051,8.22,106,97.8,-4.71,1120,"auburn",1
2003,"47","california","P10","22-9",13.59,109.9,96.3,65.9,0.061,7.06,106.7,99.6,0.3,1143,"california",1
2003,"48","penn","Ivy","22-6",13.35,110.3,96.9,63.3,0.035,-1.53,100.4,102,3.49,1335,"penn",1
2003,"49","boston college","BE","19-12",13.3,117.7,104.4,68.2,0.034,8.51,106.1,97.6,2.55,1130,"boston college",1
2003,"50","north carolina st.","ACC","18-13",13.18,111.2,98.1,65,-0.023,8.48,106.9,98.4,-6.47,1301,"north carolina st.",1
2003,"51","tulsa","WAC","23-10",13.04,107.9,94.9,67.4,-0.061,1.05,102.7,101.7,4.16,1409,"tulsa",1
2003,"52","milwaukee","Horz","23-8",12.97,109,96,71.2,0.025,2.06,104.9,102.8,1.05,1454,"milwaukee",1
2003,"53","seton hall","BE","17-13",12.26,104.6,92.3,65.7,0.022,9.26,106.4,97.1,-0.57,1371,"seton hall",1
2003,"54","north carolina","ACC","19-16",12.15,107.9,95.8,68.3,0.024,11.23,107.4,96.2,7.32,1314,"north carolina",1
2003,"55","southern illinois","MVC","24-7",11.76,110.3,98.6,67.8,0.063,1.97,103.5,101.5,3.35,1356,"southern illinois",1
2003,"56","western kentucky","SB","24-9",11.75,108,96.3,67.2,0.035,1.09,103.1,102,2.09,1443,"western kentucky",1
2003,"57","villanova","BE","15-16",11.17,106.6,95.4,68.8,-0.059,9.49,107,97.5,7.22,1437,"villanova",1
2003,"58","tennessee","SEC","17-12",10.99,108,97,64.7,0.026,8.54,106.4,97.8,-4.46,1397,"tennessee",1
2003,"59","mississippi","SEC","14-15",10.89,111.2,100.3,62.8,-0.099,7.19,103.9,96.7,-7.96,1279,"mississippi",1
2003,"60","kansas st.","B12","13-17",10.87,107.9,97,65.7,-0.154,6.95,104.6,97.7,-4.6,1243,"kansas st.",1
2003,"61","michigan","B10","17-13",10.71,109,98.3,65.1,0.024,7.33,106.1,98.8,1.27,1276,"michigan",1
2003,"62","illinois chicago","Horz","21-9",10.64,110.5,99.9,68.4,0.024,1.02,103.6,102.5,-0.93,1227,"illinois-chicago",0.970588235294118
2003,"63","detroit","Horz","18-12",10.6,109.6,99,64.4,-0.089,1.19,103.8,102.6,0.83,1178,"detroit",1
2003,"64","iowa st.","B12","16-14",10.59,106.3,95.7,66.3,-0.045,6.18,104.5,98.3,-11.54,1235,"iowa st.",1
2003,"65","louisiana lafayette","SB","19-10",10.52,107.9,97.4,69.8,-0.014,2.75,103.4,100.6,5.63,1418,"louisiana-lafayette",0.974358974358974
2003,"66","holy cross","Pat","25-5",10.4,105.5,95.1,65.1,0.065,-5.57,99,104.6,-0.64,1221,"holy cross",1
2003,"67","st. john's","BE","21-13",10.06,105.4,95.3,67,0.035,6.76,106.3,99.5,-0.51,1385,"st. john's",1
2003,"68","manhattan","MAAC","23-7",10.04,105.5,95.4,68.1,0.014,-1.71,101.7,103.4,2.51,1264,"manhattan",1
2003,"69","depaul","CUSA","16-13",10.04,105.1,95.1,65.8,-0.004,6.51,105.1,98.6,1.93,1177,"depaul",1
2003,"70","central michigan","MAC","25-7",10.01,109.5,99.4,71.7,0.137,2.06,104.3,102.3,2.87,1141,"central michigan",1
2003,"71","unlv","MWC","21-11",9.84,108.1,98.2,70.3,0.022,3.16,104.6,101.4,0.2,1424,"unlv",1
2003,"72","minnesota","B10","19-14",9.68,107.4,97.7,70.7,0.018,7.04,105.9,98.9,-2.99,1278,"minnesota",1
2003,"73","uab","CUSA","20-13",9.45,105.2,95.8,73.9,-0.008,3.9,103.8,99.9,-7.02,1412,"uab",1
2003,"74","temple","A10","18-16",9.34,108,98.6,63.2,0.028,8.09,106.5,98.5,12.8,1396,"temple",1
2003,"75","ohio st.","B10","17-15",8.93,103.2,94.3,64.2,0.052,9.62,107.1,97.4,-0.6,1326,"ohio st.",1
2003,"76","weber st.","BSky","25-5",8.88,111.4,102.5,66.5,0.073,-1.73,100.5,102.2,1.29,1451,"weber st.",1
2003,"77","florida st.","ACC","14-15",8.84,100.9,92,67.5,-0.052,7.4,106.7,99.3,-5.79,1199,"florida st.",1
2003,"78","iowa","B10","17-14",8.5,106.4,97.9,67.1,-0.018,5.72,104.5,98.8,-5.06,1234,"iowa",1
2003,"79","saint louis","CUSA","16-14",8.34,104.1,95.8,58.9,0.026,7.12,105.9,98.8,2.93,1387,"saint louis",1
2003,"80","san diego","WCC","17-12",8.32,104.7,96.4,70.9,0.003,3.37,104.8,101.4,6.03,1360,"san diego",1
2003,"81","south carolina","SEC","12-16",8.31,103.1,94.8,65.5,-0.028,9.76,108,98.2,0.29,1376,"south carolina",1
2003,"82","virginia","ACC","16-16",8.2,108.8,100.6,68.4,0.026,10.13,107.2,97,2.09,1438,"virginia",1
2003,"83","nevada","WAC","17-14",8.19,108,99.9,68.8,-0.097,2.29,103.2,100.9,4.98,1305,"nevada",1
2003,"84","st. bonaventure","A10","13-14",8.07,112.8,104.8,71.3,-0.07,5.51,105.1,99.6,6.97,1382,"st. bonaventure",1
2003,"85","southwest missouri st.","MVC","17-12",8.04,100.6,92.5,63.5,-0.075,-0.01,103.9,103.9,-1.55,1283,"southwest missouri state",0.970478750065659
