game_date	home_team	home_team_id	away_team	away_team_id	home_score	away_score	home_conf	away_conf	game_type	spread	over_under	line_moves
2010-11-30	Missouri	1281	Georgetown	1207	102	111	Southeastern	Big East	Regular Season	2	136	19
2010-11-30	Utah	1428	Fresno St	1201	76	63	Pacific-12	Mountain West	Regular Season	-11	135	13
2010-11-30	Gonzaga	1211	E Washington	1186	86	57	West Coast	Big Sky	Regular Season	-28.5	145	8
2010-11-30	New Mexico St	1308	UTEP	1431	72	74	Western Athletic	Conference USA	Regular Season	5	136	24
2010-11-30	Clemson	1155	Michigan	1276	61	69	Atlantic Coast	Big Ten	Regular Season	-8.5	121.5	17
2010-11-30	Montana	1285	CS Fullerton	1168	75	67	Big Sky	Big West	Regular Season	-13.5	134	10
2010-11-30	Illinois	1228	North Carolina	1314	79	67	Big Ten	Atlantic Coast	Regular Season	-5.5	149	14
2010-11-30	Washington St	1450	CS Sacramento	1170	84	36	Pacific-12	Big Sky	Regular Season	-23	140	17
2010-11-30	Portland	1339	St Louis	1387	69	60	West Coast	Atlantic 10	Regular Season	-4.5	121	19
2010-11-30	CS Bakersfield	1167	Northern Arizona	1319	77	81	Western Athletic	Big Sky	Regular Season			
2010-11-30	Washington	1449	Long Beach St	1253	102	75	Pacific-12	Big West	Regular Season	-17.5	156	11
2010-12-01	Tennessee Tech	1399	Edwardsville	1188	78	65	Ohio Valley	Ohio Valley	Regular Season			
2010-12-01	William & Mary	1456	Howard	1224	76	62	Colonial Athletic Association	Mid-Eastern Athletic	Regular Season			
2010-12-01	South Carolina	1376	Delaware St	1175	74	61	Southeastern	Mid-Eastern Athletic	Regular Season			
2010-12-01	Drexel	1180	St Joseph's PA	1386	62	50	Colonial Athletic Association	Atlantic 10	Regular Season	-8.5	137.5	10
2010-12-01	Louisville	1257	Florida Intl	1198	92	55	Atlantic Coast	Conference USA	Regular Season	-21	147	9
2010-12-01	C Michigan	1141	Temple	1396	53	65	Mid-American	American Athletic Conference	Regular Season	8	124	11
2010-12-01	Towson	1406	W Michigan	1444	75	73	Colonial Athletic Association	Mid-American	Regular Season	-1	145	12
2010-12-01	East Carolina	1187	Charlotte	1150	62	61	American Athletic Conference	Conference USA	Regular Season	-6	142.5	15
2010-12-01	Vermont	1436	Dartmouth	1171	80	53	America East	Ivy League	Regular Season			
2010-12-01	Longwood	1255	James Madison	1241	78	88	Big South	Colonial Athletic Association	Regular Season			
2010-12-01	George Mason	1206	G Washington	1203	60	46	Atlantic 10	Atlantic 10	Regular Season	-11	135.5	21
2010-12-01	Miami (OH)	1275	Xavier	1462	75	64	Mid-American	Big East	Regular Season	7	128.5	6
2010-12-01	Dayton	1173	ETSU	1190	68	73	Atlantic 10	Southern	Regular Season			
2010-12-01	West Virginia	1452	American Univ	1110	71	50	Big 12	Patriot League	Regular Season			
2010-12-01	Providence	1344	Northeastern	1318	77	72	Big East	Colonial Athletic Association	Regular Season	-6.5	138	12
2010-12-01	Detroit	1178	Akron	1103	69	77	Horizon League	Mid-American	Regular Season	-5.5	134.5	10
2010-12-01	UCF	1416	Florida	1196	57	54	American Athletic Conference	Southeastern	Regular Season	4.5	133	22
2010-12-01	NC Central	1300	Washington Adventist	-1	62	56	Mid-Eastern Athletic		Regular Season			
2010-12-01	Old Dominion	1330	Richmond	1350	77	70	Conference USA	Atlantic 10	Regular Season	-3.5	122	17
2010-12-01	Army	1119	Buffalo	1138	54	56	Patriot League	Mid-American	Regular Season			
2010-12-01	South Florida	1378	VA Commonwealth	1433	60	59	American Athletic Conference	Atlantic 10	Regular Season	3.5	130	8
2010-12-01	Cincinnati	1153	Wright St	1460	77	69	American Athletic Conference	Horizon League	Regular Season	-10.5	121.5	8
2010-12-01	Quinnipiac	1346	Massachusetts	1269	64	66	Metro Atlantic Athletic	Atlantic 10	Regular Season			
2010-12-01	St John's	1385	Wagner	1447	69	61	Big East	Northeast	Regular Season			
2010-12-01	Furman	1202	Elon	1189	80	65	Southern	Colonial Athletic Association	Regular Season	-8.5	147	7
2010-12-01	Bucknell	1137	Columbia	1162	73	68	Patriot League	Ivy League	Regular Season			
2010-12-01	Stony Brook	1392	Lehigh	1250	76	79	America East	Patriot League	Regular Season			
2010-12-01	Harvard	1217	Fordham	1200	80	57	Ivy League	Atlantic 10	Regular Season	-14.5	133.5	8
2010-12-01	Bethune-Cookman	1126	Johnson University (FL)	-1	74	49	Mid-Eastern Athletic		Regular Season			
2010-12-01	Lafayette	1248	Susquehanna	-1	95	73	Patriot League		Regular Season			
2010-12-01	Boston College	1130	Indiana	1231	88	76	Atlantic Coast	Big Ten	Regular Season	-6	129	9
2010-12-01	Wisconsin	1458	NC State	1301	87	48	Big Ten	Atlantic Coast	Regular Season	-8	127	15
2010-12-01	Rutgers	1353	NJIT	1312	66	54	Big Ten	Atlantic Sun	Regular Season			
2010-12-01	Virginia Tech	1439	Purdue	1345	55	58	Atlantic Coast	Big Ten	Regular Season	-2.5	131	18
2010-12-01	Wichita St	1455	Chicago St	1152	91	51	Missouri Valley	Western Athletic	Regular Season			
2010-12-01	Nebraska	1304	Jackson St	1238	76	57	Big Ten	Southwestern Athletic	Regular Season			
2010-12-01	Rice	1349	Arizona	1112	57	84	Conference USA	Pacific-12	Regular Season	8.5	137	11
2010-12-01	Oklahoma St	1329	Cent Arkansas	1146	69	57	Big 12	Southland	Regular Season			
2010-12-01	Arkansas	1116	Oklahoma	1328	84	74	Southeastern	Big 12	Regular Season	-7	132.5	13
2010-12-01	Sam Houston St	1358	St Thomas (TX)	-1	54	46	Southland		Regular Season			
2010-12-01	UAB	1412	Jacksonville St	1240	59	53	Conference USA	Ohio Valley	Regular Season	-19.5	137	13
2010-12-01	McNeese St	1270	ULL	1418	69	66	Southland	Sun Belt	Regular Season			
2010-12-01	Colorado St	1161	Drake	1179	78	67	Mountain West	Missouri Valley	Regular Season	-11	139.5	5
2010-12-01	South Dakota	1377	Wyoming	1461	80	70	Summit	Mountain West	Regular Season			
2010-12-01	TCU	1395	Prairie View	1341	78	61	Big 12	Southwestern Athletic	Regular Season			
2010-12-01	Northern Iowa	1320	Iowa St	1235	60	54	Missouri Valley	Big 12	Regular Season	-2.5	132	24
2010-12-01	Southern Miss	1379	Alcorn St	1108	100	71	Conference USA	Southwestern Athletic	Regular Season			
2010-12-01	Louisiana Tech	1256	SMU	1374	69	64	Conference USA	American Athletic Conference	Regular Season	-5	134.5	10
2010-12-01	Texas	1400	Lamar	1249	76	55	Big 12	Southland	Regular Season			
2010-12-01	Loyola-Chicago	1260	Butler	1139	63	65	Missouri Valley	Big East	Regular Season	4	139	9
2010-12-01	Memphis	1272	Arkansas St	1117	78	71	American Athletic Conference	Sun Belt	Regular Season	-16.5	139	17
2010-12-01	TAM C. Christi	1394	St Edward's	-1	77	56	Southland		Regular Season			
2010-12-01	SE Louisiana	1368	Dillard	-1	111	67	Southland		Regular Season			
2010-12-01	S Illinois	1356	New Mexico	1307	59	74	Missouri Valley	Mountain West	Regular Season	2	133	16
2010-12-01	Missouri St	1283	Ark Little Rock	1114	80	46	Missouri Valley	Sun Belt	Regular Season	-16.5	131	11
2010-12-01	Illinois St	1229	UNLV	1424	51	82	Missouri Valley	Mountain West	Regular Season	9.5	133.5	15
2010-12-01	Creighton	1166	BYU	1140	65	77	Big East	West Coast	Regular Season	6	144.5	12
2010-12-01	Alabama	1104	South Alabama	1375	72	50	Southeastern	Sun Belt	Regular Season	-15	140	10
2010-12-01	Denver	1176	Utah St	1429	53	61	Summit	Mountain West	Regular Season	9.5	125	10
2010-12-01	Vanderbilt	1435	WKU	1443	82	62	Southeastern	Conference USA	Regular Season	-14	144	22
2010-12-01	Pittsburgh	1338	Duquesne	1182	80	66	Atlantic Coast	Atlantic 10	Regular Season	-11	148	14
2010-12-01	Penn St	1336	Maryland	1268	39	62	Big Ten	Big Ten	Regular Season	1	140	15
2010-12-01	Duke	1181	Michigan St	1277	84	79	Atlantic Coast	Big Ten	Regular Season	-11	151	20
2010-12-01	Oregon St	1333	Utah Valley	1430	68	70	Pacific-12	Western Athletic	Regular Season			
2010-12-01	Santa Barbara	1364	Loy Marymount	1258	77	67	Big West	West Coast	Regular Season	-6.5	132	10
2010-12-01	Cal Poly SLO	1142	Hawaii	1218	54	53	Big West	Big West	Regular Season	-1	130	22
2010-12-01	San Diego	1360	UC Irvine	1414	82	90	West Coast	Big West	Regular Season	-1	130	19
2010-12-01	San Francisco	1362	Holy Names	-1	89	86	West Coast		Regular Season			
2010-12-01	Portland St	1340	Seattle	1370	83	76	Big Sky	Western Athletic	Regular Season			
2010-12-01	California	1143	UC Davis	1413	74	62	Pacific-12	Big West	Regular Season	-15	131	14
2010-12-01	San Diego St	1361	St Mary's CA	1388	69	55	Mountain West	West Coast	Regular Season	-6	143	19
2010-12-01	Pacific	1334	Pepperdine	1337	60	70	West Coast	West Coast	Regular Season	-13	132	19
2010-12-02	Oakland	1324	Southern Utah	1381	81	65	Horizon League	Big Sky	Regular Season	-19.5	141	6
2010-12-02	High Point	1219	Gardner Webb	1205	66	64	Big South	Big South	Regular Season			
2010-12-02	Hartford	1216	Brown	1135	58	46	America East	Ivy League	Regular Season			
2010-12-02	Radford	1347	UNC Asheville	1421	50	70	Big South	Big South	Regular Season			
2010-12-02	Manhattan	1264	Rider	1351	59	88	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	5	128.5	14
2010-12-02	Baylor	1124	Arizona St	1113	68	54	Big 12	Pacific-12	Regular Season	-9.5	129	15
2010-12-02	IPFW	1236	Missouri KC	1282	76	72	Summit	Western Athletic	Regular Season	-8.5	133	3
2010-12-02	Kent	1245	ULM	1419	69	53	Mid-American	Sun Belt	Regular Season	-18	136	6
2010-12-02	Chattanooga	1151	Appalachian St	1111	81	69	Southern	Sun Belt	Regular Season	5.5	158.5	16
2010-12-02	IUPUI	1237	Centenary	-1	77	69	Summit		Regular Season	-27	125	7
2010-12-02	Long Island	1254	Robert Morris	1352	69	70	Northeast	Northeast	Regular Season			
2010-12-02	VMI	1440	Winthrop	1457	82	88	Southern	Big South	Regular Season			
2010-12-02	F Dickinson	1192	Bryant	1136	78	68	Northeast	Northeast	Regular Season			
2010-12-02	Sacred Heart	1357	Mt St Mary's	1291	52	66	Northeast	Northeast	Regular Season			
2010-12-02	Loyola MD	1259	St Peter's	1389	52	55	Patriot League	Metro Atlantic Athletic	Regular Season	-5	122	12
2010-12-02	Wofford	1459	UNC Greensboro	1422	92	70	Southern	Southern	Regular Season	-19	141.5	6
2010-12-02	Col Charleston	1158	Davidson	1172	82	73	Colonial Athletic Association	Atlantic 10	Regular Season	-5.5	144.5	21
2010-12-02	St Francis NY	1383	St Francis (PA)	1384	57	44	Northeast	Northeast	Regular Season			
2010-12-02	Savannah St	1366	Fairfield	1193	39	41	Mid-Eastern Athletic	Metro Atlantic Athletic	Regular Season			
2010-12-02	Citadel	1154	GA Southern	1204	65	52	Southern	Sun Belt	Regular Season	-9	134	8
2010-12-02	Jacksonville	1239	Stetson	1391	70	61	Atlantic Sun	Atlantic Sun	Regular Season			
2010-12-02	North Florida	1316	FL Gulf Coast	1195	81	74	Atlantic Sun	Atlantic Sun	Regular Season			
2010-12-02	Morehead St	1287	TN Martin	1404	70	49	Ohio Valley	Ohio Valley	Regular Season	-18	137	17
2010-12-02	WI Milwaukee	1454	Youngstown St	1464	76	67	Horizon League	Horizon League	Regular Season	-8	141	20
2010-12-02	North Texas	1317	Grambling	1212	89	78	Conference USA	Southwestern Athletic	Regular Season			
2010-12-02	WI Green Bay	1453	Cleveland St	1156	75	83	Horizon League	Horizon League	Regular Season	2.5	128	17
2010-12-02	IL Chicago	1227	Valparaiso	1434	66	68	Horizon League	Horizon League	Regular Season	4	133	11
2010-12-02	Samford	1359	W Carolina	1441	63	58	Southern	Southern	Regular Season	-2	129	7
2010-12-02	Northwestern LA	1322	Central Baptist	-1	78	56	Southland		Regular Season			
2010-12-02	Texas A&M	1401	SF Austin	1372	62	53	Southeastern	Southland	Regular Season			
2010-12-02	E Kentucky	1184	Murray St	1293	72	74	Ohio Valley	Ohio Valley	Regular Season	5	125	8
2010-12-02	Belmont	1125	Mercer	1273	89	67	Ohio Valley	Southern	Regular Season			
2010-12-02	SE Missouri St	1369	Austin Peay	1122	60	78	Ohio Valley	Ohio Valley	Regular Season	7.5	136	22
2010-12-02	E Illinois	1183	Tennessee St	1398	68	67	Ohio Valley	Ohio Valley	Regular Season	-5	138	9
2010-12-02	DePaul	1177	N Illinois	1296	86	84	Big East	Mid-American	Regular Season	-9	144.5	9
2010-12-02	W Illinois	1442	Oral Roberts	1331	58	71	Summit	Summit	Regular Season	5.5	135	6
2010-12-02	Air Force	1102	CS Northridge	1169	72	63	Mountain West	Big West	Regular Season	-6.5	131	16
2010-12-02	Kansas	1242	UCLA	1417	77	76	Big 12	Pacific-12	Regular Season	-15.5	146.5	22
2010-12-02	Liberty	1251	Presbyterian	1342	70	61	Big South	Big South	Regular Season			
2010-12-02	UC Riverside	1415	UT San Antonio	1427	82	75	Big West	Conference USA	Regular Season			
2010-12-02	Long Beach St	1253	BYU-Hawaii	-1	90	83	Big West		Regular Season			
2010-12-02	Oregon	1332	Missouri	1281	80	83	Pacific-12	Southeastern	Regular Season	6.5	154	17
2010-12-03	Connecticut	1163	UMBC	1420	94	61	American Athletic Conference	America East	Regular Season			
2010-12-03	Georgia	1208	UAB	1412	66	64	Southeastern	Conference USA	Regular Season	-4	132	20
2010-12-03	Iona	1233	Canisius	1145	94	85	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-9.5	139	15
2010-12-03	Marist	1265	Niagara	1310	80	72	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	7.5	140	20
2010-12-03	E Michigan	1185	Monmouth NJ	1284	63	64	Mid-American	Metro Atlantic Athletic	Regular Season	-5.5	130	13
2010-12-03	Villanova	1437	St Joseph's PA	1386	71	60	Big East	Atlantic 10	Regular Season	-19	143	12
2010-12-03	Montana	1285	Portland	1339	54	58	Big Sky	West Coast	Regular Season	-3.5	139	10
2010-12-03	Washington St	1450	Kansas St	1243	58	63	Pacific-12	Big 12	Regular Season	1	146.5	29
2010-12-03	Idaho	1225	North Dakota	1315	63	42	Big Sky	Big Sky	Regular Season	-11	130	14
2010-12-04	VA Commonwealth	1433	William & Mary	1456	59	55	Atlantic 10	Colonial Athletic Association	Regular Season	-18	130	10
2010-12-04	Detroit	1178	Wright St	1460	78	69	Horizon League	Horizon League	Regular Season	-5	134.5	8
2010-12-04	Georgetown	1207	Utah St	1429	68	51	Big East	Mountain West	Regular Season	-9	134	7
2010-12-04	North Carolina	1314	Kentucky	1246	75	73	Atlantic Coast	Southeastern	Regular Season	0	147	13
2010-12-04	Army	1119	Penn	1335	52	68	Patriot League	Ivy League	Regular Season			
2010-12-04	Louisville	1257	South Alabama	1375	97	70	Atlantic Coast	Sun Belt	Regular Season	-23	146	9
2010-12-04	La Salle	1247	Oklahoma St	1329	87	92	Atlantic 10	Big 12	Regular Season	3.5	137	12
2010-12-04	Vermont	1436	Yale	1463	82	78	America East	Ivy League	Regular Season			
2010-12-04	Chattanooga	1151	W Carolina	1441	67	65	Southern	Southern	Regular Season	-2	144	11
2010-12-04	Wake Forest	1448	Holy Cross	1221	75	64	Atlantic Coast	Patriot League	Regular Season			
2010-12-04	VMI	1440	Presbyterian	1342	78	92	Southern	Big South	Regular Season			
2010-12-04	Michigan	1276	Harvard	1217	65	62	Big Ten	Ivy League	Regular Season	-9.5	125	9
2010-12-04	Michigan St	1277	Bowling Green	1132	74	39	Big Ten	Mid-American	Regular Season	-27	133	3
2010-12-04	Iowa	1234	Idaho St	1226	70	53	Big Ten	Big Sky	Regular Season	-20	136	14
2010-12-04	Pittsburgh	1338	Rider	1351	87	68	Atlantic Coast	Metro Atlantic Athletic	Regular Season	-19	140.5	10
2010-12-04	St Peter's	1389	Manhattan	1264	66	49	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-12.5	121	12
2010-12-04	WI Green Bay	1453	Youngstown St	1464	74	59	Horizon League	Horizon League	Regular Season	-8	142.5	8
2010-12-04	Quinnipiac	1346	Mt St Mary's	1291	77	75	Metro Atlantic Athletic	Northeast	Regular Season			
2010-12-04	Marquette	1266	Longwood	1255	96	65	Big East	Big South	Regular Season			
2010-12-04	Georgia St	1209	James Madison	1241	64	63	Sun Belt	Colonial Athletic Association	Regular Season	4.5	132	6
2010-12-04	Wisconsin	1458	South Dakota	1377	76	61	Big Ten	Summit	Regular Season			
2010-12-04	Ohio	1325	Marshall	1267	57	65	Mid-American	Conference USA	Regular Season	-5.5	150	9
2010-12-04	Colgate	1159	New Hampshire	1306	60	65	Patriot League	America East	Regular Season			
2010-12-04	W Michigan	1444	Alma College	-1	109	50	Mid-American		Regular Season			
2010-12-04	Maine	1263	Brown	1135	54	62	America East	Ivy League	Regular Season			
2010-12-04	Vanderbilt	1435	Belmont	1125	85	76	Southeastern	Ohio Valley	Regular Season			
2010-12-04	S Carolina St	1354	NC Central	1300	71	74	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2010-12-04	TCU	1395	Northern Iowa	1320	60	64	Big 12	Missouri Valley	Regular Season	-3.5	125	4
2010-12-04	Sacred Heart	1357	Wagner	1447	68	73	Northeast	Northeast	Regular Season			
2010-12-04	Coastal Car	1157	Charleston So	1149	73	71	Big South	Big South	Regular Season			
2010-12-04	Long Island	1254	St Francis (PA)	1384	81	67	Northeast	Northeast	Regular Season			
2010-12-04	Iowa St	1235	California	1143	73	76	Big 12	Pacific-12	Regular Season	-4	133.5	12
2010-12-04	NJIT	1312	St Joe's (Brooklyn)	-1	65	57	Atlantic Sun		Regular Season			
2010-12-04	Sam Houston St	1358	Houston	1222	71	75	Southland	American Athletic Conference	Regular Season			
2010-12-04	Arkansas	1116	Troy	1407	75	60	Southeastern	Sun Belt	Regular Season	-18	147	10
2010-12-04	Tulane	1408	ULL	1418	63	52	American Athletic Conference	Sun Belt	Regular Season	-8	130	12
2010-12-04	Prairie View	1341	Ecclesia College	-1	90	65	Southwestern Athletic		Regular Season			
2010-12-04	Citadel	1154	Davidson	1172	53	68	Southern	Atlantic 10	Regular Season	4.5	132	10
2010-12-04	Rice	1349	Lamar	1249	75	73	Conference USA	Southland	Regular Season			
2010-12-04	Duke	1181	Butler	1139	82	70	Atlantic Coast	Big East	Regular Season	-15	143	10
2010-12-04	Jacksonville	1239	FL Gulf Coast	1195	71	56	Atlantic Sun	Atlantic Sun	Regular Season			
2010-12-04	Purdue	1345	Alabama	1104	66	47	Big Ten	Southeastern	Regular Season	-11.5	127	7
2010-12-04	Columbia	1162	Stony Brook	1392	73	72	Ivy League	America East	Regular Season			
2010-12-04	Providence	1344	Rhode Island	1348	87	74	Big East	Atlantic 10	Regular Season	-6	150	17
2010-12-04	Morgan St	1288	Coppin St	1164	70	64	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2010-12-04	F Dickinson	1192	Central Conn	1148	48	46	Northeast	Northeast	Regular Season			
2010-12-04	Washington	1449	Texas Tech	1403	108	79	Pacific-12	Big 12	Regular Season	-16	160	9
2010-12-04	Miami FL	1274	West Virginia	1452	79	76	Atlantic Coast	Big 12	Regular Season	2.5	144	6
2010-12-04	Hofstra	1220	Towson	1406	74	62	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-9	133	16
2010-12-04	NC A&T	1299	Norfolk St	1313	89	81	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2010-12-04	Loyola-Chicago	1260	Valparaiso	1434	56	66	Missouri Valley	Horizon League	Regular Season	-5.5	132	9
2010-12-04	Northeastern	1318	Drexel	1180	58	63	Colonial Athletic Association	Colonial Athletic Association	Regular Season	0	132	9
2010-12-04	IL Chicago	1227	Akron	1103	52	54	Horizon League	Mid-American	Regular Season	2	136	10
2010-12-04	UCF	1416	SE Louisiana	1368	74	49	American Athletic Conference	Southland	Regular Season			
2010-12-04	Weber St	1451	Seattle	1370	65	61	Big Sky	Western Athletic	Regular Season			
2010-12-04	St Francis NY	1383	Robert Morris	1352	65	63	Northeast	Northeast	Regular Season			
2010-12-04	Samford	1359	Appalachian St	1111	69	78	Southern	Sun Belt	Regular Season	2	130	6
2010-12-04	East Carolina	1187	Fayetteville St	-1	91	70	American Athletic Conference		Regular Season			
2010-12-04	Gonzaga	1211	Illinois	1228	61	73	West Coast	Big Ten	Regular Season	2.5	146	6
2010-12-04	Chicago St	1152	S Illinois	1356	61	75	Western Athletic	Missouri Valley	Regular Season			
2010-12-04	Syracuse	1393	NC State	1301	65	59	Atlantic Coast	Atlantic Coast	Regular Season	-11	142.5	7
2010-12-04	Penn St	1336	Duquesne	1182	77	73	Big Ten	Atlantic 10	Regular Season	-3	139	10
2010-12-04	New Orleans	1309	Pensacola Christian College	-1	76	58	Southland		Regular Season			
2010-12-04	BYU	1140	Hawaii	1218	78	57	West Coast	Big West	Regular Season	-23.5	140.5	10
2010-12-04	Jackson St	1238	Florida Intl	1198	61	52	Southwestern Athletic	Conference USA	Regular Season			
2010-12-04	Florida A&M	1197	Bethune-Cookman	1126	55	62	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2010-12-04	Oakland	1324	Missouri KC	1282	99	62	Horizon League	Western Athletic	Regular Season	-16.5	144	3
2010-12-04	Indiana	1231	Savannah St	1366	79	57	Big Ten	Mid-Eastern Athletic	Regular Season	-21.5	131	3
2010-12-04	SMU	1374	Grambling	1212	71	51	American Athletic Conference	Southwestern Athletic	Regular Season			
2010-12-04	Col Charleston	1158	GA Southern	1204	92	84	Colonial Athletic Association	Sun Belt	Regular Season	-21	151	8
